,category,id,item_nm,item_price,url,img_url
1770,chair,392187,페블 체어 라탄 의자,"87,000원",https://ohou.se/productions/392187/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159358209848361736.jpg?gif=1&w=480&h=480&c=c
1771,chair,264485,S200 팔걸이 조절형 메쉬 사무용의자,"75,600원",https://ohou.se/productions/264485/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158511446276618753.jpg?gif=1&w=480&h=480&c=c
1772,chair,515338,카인 좌식 의자 A,"43,100원",https://ohou.se/productions/515338/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160265096603339363.jpg?gif=1&w=480&h=480&c=c
1773,chair,139624,샤이벨벳체어 3colors,"35,900원",https://ohou.se/productions/139624/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161552743846499330.jpg?gif=1&w=480&h=480&c=c
1774,chair,171597,지니골드체어,"85,000원",https://ohou.se/productions/171597/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448082642_D3o7X.jpg?gif=1&w=480&h=480&c=c
1775,chair,101807,콤비체어 2type 2colors SH2853~54,"82,500원",https://ohou.se/productions/101807/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1551940490599_vEerS4tR7.jpg?gif=1&w=480&h=480&c=c
1776,chair,415408,빈티지 스쿨 체어,"82,000원",https://ohou.se/productions/415408/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159522497059552117.jpg?gif=1&w=480&h=480&c=c
1777,chair,682771,니케 의자 플라스틱 보조 스툴 인테리어 체어,"19,900원",https://ohou.se/productions/682771/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161887791921304833.jpg?gif=1&w=480&h=480&c=c
1778,chair,554230,[리퍼] 모아 에펠 엠보싱 디자인체어,"15,900원",https://ohou.se/productions/554230/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160816568575943530.jpg?gif=1&w=480&h=480&c=c
1779,chair,447524,1+1 국민 에펠체어 7colors,"39,600원",https://ohou.se/productions/447524/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159741024645731145.jpg?gif=1&w=480&h=480&c=c
1780,chair,488599,하프 원목 식탁의자,"78,000원",https://ohou.se/productions/488599/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160050311646784944.jpg?gif=1&w=480&h=480&c=c
1781,chair,146874,ASPEN 접이식 의자 망고나무,"79,000원",https://ohou.se/productions/146874/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1562577451_113049_1.jpg?gif=1&w=480&h=480&c=c
1782,chair,230720,네이처 004 라탄의자 원목체어,"75,900원",https://ohou.se/productions/230720/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1578903481_100144_1.jpg?gif=1&w=480&h=480&c=c
1783,chair,147165,STRINGO 팔걸이의자 3colors,"75,900원",https://ohou.se/productions/147165/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156274088560649606.jpg?gif=1&w=480&h=480&c=c
1784,chair,101825,토리체어 2type 2colors SH2863~64,"75,000원",https://ohou.se/productions/101825/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1551941932701_hm9p.jpg?gif=1&w=480&h=480&c=c
1785,chair,76954,폴로 체어 4colors,"75,000원",https://ohou.se/productions/76954/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162631594594675148.jpg?gif=1&w=480&h=480&c=c
1786,chair,289841,코지 접이식 의자 SET,"74,900원",https://ohou.se/productions/289841/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/163038716795139868.jpg?gif=1&w=480&h=480&c=c
1787,chair,530464,페탈레 벨벳 골드 카페 인테리어 의자 4colors,"74,000원",https://ohou.se/productions/530464/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160335535572359142.jpg?gif=1&w=480&h=480&c=c
1788,chair,588327,[리퍼] 베스트 프라임 철제의자,"17,900원",https://ohou.se/productions/588327/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160644604233062785.jpg?gif=1&w=480&h=480&c=c
1789,chair,413751,콘 등받이 좌식의자 인조가죽,"11,900원",https://ohou.se/productions/413751/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159497043328110869.jpg?gif=1&w=480&h=480&c=c
1790,chair,283219,인테리어 디자인 체어 8종 택 1,"21,900원",https://ohou.se/productions/283219/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158743755640761898.jpg?gif=1&w=480&h=480&c=c
1791,chair,678497,네이처 001 곡목체어,"68,900원",https://ohou.se/productions/678497/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/163064255227482413.jpg?gif=1&w=480&h=480&c=c
1792,chair,141629,DOCKY 빈티지의자 3colors,"69,900원",https://ohou.se/productions/141629/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156160058450755275.jpg?gif=1&w=480&h=480&c=c
1793,chair,595862,S43 컬러 체어,"69,000원",https://ohou.se/productions/595862/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160691916941880550.jpg?gif=1&w=480&h=480&c=c
1794,chair,230199,커피라탄의자 우드방석,"69,000원",https://ohou.se/productions/230199/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161121410459812208.jpg?gif=1&w=480&h=480&c=c
1795,chair,69243,CITRO 레저의자 아카시아 45,"69,000원",https://ohou.se/productions/69243/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158398679831704017.jpg?gif=1&w=480&h=480&c=c
1796,chair,491149,패브릭 퀼팅 132 에펠 식탁 인테리어 의자,"75,000원",https://ohou.se/productions/491149/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1600740016_102375_1.jpg?gif=1&w=480&h=480&c=c
1797,chair,346449,티쏘 접이식 원목 의자 SH2370,"67,900원",https://ohou.se/productions/346449/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159099217162792927.jpg?gif=1&w=480&h=480&c=c
1798,chair,223287,노르딕 투명 체어,"67,100원",https://ohou.se/productions/223287/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157717736643906097.jpg?gif=1&w=480&h=480&c=c
1799,chair,180465,케인라탄의자 2colors,"67,000원",https://ohou.se/productions/180465/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160567837127197123.jpg?gif=1&w=480&h=480&c=c
1800,chair,86256,네이처 안락의자 4colors,"56,000원",https://ohou.se/productions/86256/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157966811368480185.jpg?gif=1&w=480&h=480&c=c
1801,chair,396058,체스 곡목 원목의자 3colors,"65,000원",https://ohou.se/productions/396058/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159980728400685977.jpg?gif=1&w=480&h=480&c=c
1802,chair,82448,포비 로우 패브릭체어 2colors,"65,000원",https://ohou.se/productions/82448/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1546222934463_O4EmnzJe.jpg?gif=1&w=480&h=480&c=c
1803,chair,334053,베이 PU가죽 의자,"63,500원",https://ohou.se/productions/334053/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159047299177699202.jpg?gif=1&w=480&h=480&c=c
1804,chair,240477,발리 벨벳 디자인 체어,"62,000원",https://ohou.se/productions/240477/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1581036936_100058_12.jpg?gif=1&w=480&h=480&c=c
1805,chair,215539,크로플체어 7colors,"31,000원",https://ohou.se/productions/215539/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162761306705922668.jpg?gif=1&w=480&h=480&c=c
1806,chair,649968,[리퍼] 아벤스 엔틱 1인 벤치,"61,000원",https://ohou.se/productions/649968/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1610503971_100232_12.jpg?gif=1&w=480&h=480&c=c
1807,chair,394844,벤트우드 원목의자 더스티 인테리어 식탁의자 4colors,"59,900원",https://ohou.se/productions/394844/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1593675084_109309_12.jpg?gif=1&w=480&h=480&c=c
1808,chair,245277,사무용 책상의자 플라스틱 카페체어 (5color),"59,500원",https://ohou.se/productions/245277/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158193179522590641.jpg?gif=1&w=480&h=480&c=c
1809,chair,279111,스텔톤 디자인의자 5colors,"57,900원",https://ohou.se/productions/279111/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158685229695645745.jpg?gif=1&w=480&h=480&c=c
1810,chair,28927,로제 디자인체어 8colors,"28,900원",https://ohou.se/productions/28927/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1504584663031_1cC.jpg?gif=1&w=480&h=480&c=c
1811,chair,271667,펌즈 인테리어의자 4colors,"57,500원",https://ohou.se/productions/271667/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158633230505482774.jpg?gif=1&w=480&h=480&c=c
1812,chair,349491,리프 체어,"57,000원",https://ohou.se/productions/349491/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159114832488237690.jpg?gif=1&w=480&h=480&c=c
1813,chair,850120,나비 인테리어 디자인 체어(2colors),"33,000원",https://ohou.se/productions/850120/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162201792182446125.jpg?gif=1&w=480&h=480&c=c
1814,chair,763359,토파즈 체어,"56,000원",https://ohou.se/productions/763359/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162683279106302413.jpg?gif=1&w=480&h=480&c=c
1815,chair,593089,내츄럴 러버우드 민트식탁의자 1+1,"54,900원",https://ohou.se/productions/593089/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160681291716067399.jpg?gif=1&w=480&h=480&c=c
1816,chair,65793,[땡처리] LOCLE 안락의자 4colors,"54,900원",https://ohou.se/productions/65793/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162942121853251668.jpg?gif=1&w=480&h=480&c=c
1817,chair,296994,마스터체어 인테리어 식탁의자 5colors,"27,000원",https://ohou.se/productions/296994/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162855971614745933.jpg?gif=1&w=480&h=480&c=c
1818,chair,80661,하이백 레버원 좌식의자,"54,000원",https://ohou.se/productions/80661/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1545113826_100208_1.jpg?gif=1&w=480&h=480&c=c
1819,chair,239063,에펠체어 8colors,"26,900원",https://ohou.se/productions/239063/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1580793744_102839_12.jpg?gif=1&w=480&h=480&c=c
1820,chair,88599,모다비 에펠체어 일반형 4colors,"26,900원",https://ohou.se/productions/88599/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1548667226_117918_1.jpg?gif=1&w=480&h=480&c=c
1821,chair,555571,[리퍼] 와이체어 5colors,"24,800원",https://ohou.se/productions/555571/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162761280946960072.jpg?gif=1&w=480&h=480&c=c
1822,chair,746832,아이리스 디자인체어 식탁 의자,"54,900원",https://ohou.se/productions/746832/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161588007602240961.jpg?gif=1&w=480&h=480&c=c
1823,chair,150707,미니멀 팝 체어 SH3012,"52,500원",https://ohou.se/productions/150707/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156326268161759971.jpg?gif=1&w=480&h=480&c=c
1824,chair,807944,허만 체어 1+1 세트(5종/택1),"51,800원",https://ohou.se/productions/807944/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1619578122_102293_15.jpg?gif=1&w=480&h=480&c=c
1825,chair,269216,1830 패브릭 우드체어 6colors,"49,900원",https://ohou.se/productions/269216/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158587516600310880.jpg?gif=1&w=480&h=480&c=c
1826,chair,110149,[리퍼]아르톤 천연 라탄 쿠션 의자,"24,900원",https://ohou.se/productions/110149/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1554192555825_M.jpg?gif=1&w=480&h=480&c=c
1827,chair,334309,Q2 sled 인테리어의자 5colors,"49,500원",https://ohou.se/productions/334309/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159064311634202492.jpg?gif=1&w=480&h=480&c=c
1828,chair,812647,[리퍼] 라떼 라탄 원목 체어,"48,900원",https://ohou.se/productions/812647/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1619756538_107735_1.jpg?gif=1&w=480&h=480&c=c
1829,chair,287989,함부르크 원목 식탁의자 2colors,"48,600원",https://ohou.se/productions/287989/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159287779237398160.jpg?gif=1&w=480&h=480&c=c
1830,chair,180778,다이닝체어,"45,900원",https://ohou.se/productions/180778/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448078951_BP2So.jpg?gif=1&w=480&h=480&c=c
1831,chair,594955,로니 체어 인테리어 식탁 의자 3colors,"22,900원",https://ohou.se/productions/594955/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160688518534166471.jpg?gif=1&w=480&h=480&c=c
1832,chair,13179,DENCH 의자 2colors,"22,900원",https://ohou.se/productions/13179/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1552875511580_TDnA5.jpg?gif=1&w=480&h=480&c=c
1833,chair,90005,HS 골드벨벳 체어 2colors,"47,900원",https://ohou.se/productions/90005/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/163065002000776210.jpg?gif=1&w=480&h=480&c=c
1834,chair,287365,에덴체어 3colors,"21,400원",https://ohou.se/productions/287365/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162425153476021394.jpg?gif=1&w=480&h=480&c=c
1835,chair,375885,스노이 식탁의자 카페의자 파스텔 6colors,"20,800원",https://ohou.se/productions/375885/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159495046876191043.jpg?gif=1&w=480&h=480&c=c
1836,chair,541348,브라우니 원목 접이식 카페의자 basic,"39,000원",https://ohou.se/productions/541348/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162796759182037566.jpg?gif=1&w=480&h=480&c=c
1837,chair,905472,로안체어 국내생산 편한 플라스틱 인테리어 책상 의자,"30,900원",https://ohou.se/productions/905472/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162519442757018177.jpg?gif=1&w=480&h=480&c=c
1838,chair,674499,투썸골드 벨벳 골드프레임 카페 인테리어 디자인 의자,"38,900원",https://ohou.se/productions/674499/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161181715061642211.jpg?gif=1&w=480&h=480&c=c
1839,chair,234886,클로버체어 가죽의자 3colors,"38,000원",https://ohou.se/productions/234886/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158129487959924977.jpg?gif=1&w=480&h=480&c=c
1840,chair,221474,쥬드 인테리어 포인트 체어 4COLOR_SL090,"18,900원",https://ohou.se/productions/221474/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157682670987040284.jpg?gif=1&w=480&h=480&c=c
1841,chair,123234,텔릭스 체어 8colors SH2529,"37,500원",https://ohou.se/productions/123234/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1557810868675_PRnLvLf.jpg?gif=1&w=480&h=480&c=c
1842,chair,136217,제리의자 5type 6colors,"27,800원",https://ohou.se/productions/136217/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1560842529612_D.jpg?gif=1&w=480&h=480&c=c
1843,chair,320533,1+1 젤리빈 에펠체어 8colors,"37,000원",https://ohou.se/productions/320533/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1590038691_102376_1.jpg?gif=1&w=480&h=480&c=c
1844,chair,239059,아트체어 8colors,"36,500원",https://ohou.se/productions/239059/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1580793550_102840_12.jpg?gif=1&w=480&h=480&c=c
1845,chair,180310,다크올리브암체어 3colors,"36,000원",https://ohou.se/productions/180310/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448083685_NCpjd.jpg?gif=1&w=480&h=480&c=c
1846,chair,413815,사출접이식의자 스툴 간이 보조,"11,900원",https://ohou.se/productions/413815/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159497101728479109.jpg?gif=1&w=480&h=480&c=c
1847,chair,604403,CH9100 비비스토리 리틀펜텀 의자,"35,000원",https://ohou.se/productions/604403/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1607430590_102201_20.jpg?gif=1&w=480&h=480&c=c
1848,chair,160186,FAN 인테리어 카페체어,"33,900원",https://ohou.se/productions/160186/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/163064854128983656.jpg?gif=1&w=480&h=480&c=c
1849,chair,78820,모아 에펠 디자인 체어(린넨/패브릭 기본형) 5colors,"33,900원",https://ohou.se/productions/78820/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1545361207638_5O.jpg?gif=1&w=480&h=480&c=c
1850,chair,736544,엘리나 에펠체어,"32,900원",https://ohou.se/productions/736544/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1615184476_125988_20.jpg?gif=1&w=480&h=480&c=c
1851,chair,880659,닉스 포인트체어 4colors,"31,900원",https://ohou.se/productions/880659/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162461144724255471.jpg?gif=1&w=480&h=480&c=c
1852,chair,185496,대쉬 카페 체어 5colors,"31,900원",https://ohou.se/productions/185496/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157042503384099361.jpg?gif=1&w=480&h=480&c=c
1853,chair,290314,커브체어 플라스틱 식탁의자 5colors,"31,300원",https://ohou.se/productions/290314/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161369971424616229.jpg?gif=1&w=480&h=480&c=c
1854,chair,347948,엠보 패브릭 인테리어의자,"30,900원",https://ohou.se/productions/347948/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159107359919082888.jpg?gif=1&w=480&h=480&c=c
1855,chair,88567,EVE 내츄럴 원목의자,"30,900원",https://ohou.se/productions/88567/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158564373959078020.jpg?gif=1&w=480&h=480&c=c
1856,chair,349325,하프 PP 인테리어의자,"29,900원",https://ohou.se/productions/349325/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159114391216986035.jpg?gif=1&w=480&h=480&c=c
1857,chair,787109,모던 심플 에펠의자 3color,"29,500원",https://ohou.se/productions/787109/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1618361114_103745_1.jpg?gif=1&w=480&h=480&c=c
1858,chair,568001,미스몬스터 가벼운 인테리어 좌식의자,"9,800원",https://ohou.se/productions/568001/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1605249119_104155_12.jpg?gif=1&w=480&h=480&c=c
1859,chair,347974,에펠프라임 PU 인테리어의자,"27,900원",https://ohou.se/productions/347974/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159107411462309906.jpg?gif=1&w=480&h=480&c=c
1860,chair,580839,샌즈 좌식의자,"26,500원",https://ohou.se/productions/580839/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160611357981882028.jpg?gif=1&w=480&h=480&c=c
1861,chair,185632,메쉬의자 5colors,"25,900원",https://ohou.se/productions/185632/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157043659552706359.jpg?gif=1&w=480&h=480&c=c
1862,chair,406742,미니멀프레임 우든체어,"25,500원",https://ohou.se/productions/406742/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448084241_lsqAF.jpg?gif=1&w=480&h=480&c=c
1863,chair,296739,루비체어 디자인의자 6colors,"25,400원",https://ohou.se/productions/296739/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159218061727434881.jpg?gif=1&w=480&h=480&c=c
1864,chair,331046,휠 좌식 의자 5colors,"25,200원",https://ohou.se/productions/331046/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159045479221625465.jpg?gif=1&w=480&h=480&c=c
1865,chair,150446,카프레 라탄 디자인 업소용 카페 의자,"24,900원",https://ohou.se/productions/150446/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156324390310164660.jpg?gif=1&w=480&h=480&c=c
1866,chair,556173,어스 접이식 의자 SH3278,"22,500원",https://ohou.se/productions/556173/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160464702187305776.jpg?gif=1&w=480&h=480&c=c
1867,chair,49137,원목가죽 젤리아의자 9colors,"22,500원",https://ohou.se/productions/49137/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1528184757928_IDmQqz1UQl.jpg?gif=1&w=480&h=480&c=c
1868,chair,997002,캠선생 아웃탑 간이의자(1+1)1SET 세미나 행사용 접이식의자,"22,000원",https://ohou.se/productions/997002/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/163054893200940241.jpg?gif=1&w=480&h=480&c=c
1869,chair,556186,위드 접이식 의자 SH3279,"21,750원",https://ohou.se/productions/556186/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160464716137902771.jpg?gif=1&w=480&h=480&c=c
1870,chair,239065,네트체어 3colors,"21,500원",https://ohou.se/productions/239065/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1580793753_102837_12.jpg?gif=1&w=480&h=480&c=c
1871,chair,82697,LOLLY 의자 4colors,"20,900원",https://ohou.se/productions/82697/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1551163923515_AGp.jpg?gif=1&w=480&h=480&c=c
1872,chair,744031,C503 인테리어 의자,"19,900원",https://ohou.se/productions/744031/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1615537225_100621_15.jpg?gif=1&w=480&h=480&c=c
1873,chair,743962,C202 인테리어 의자,"19,900원",https://ohou.se/productions/743962/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1615535857_100628_15.jpg?gif=1&w=480&h=480&c=c
1874,chair,348280,밴프 패브릭쿠션체어 3colors,"19,900원",https://ohou.se/productions/348280/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1591076301_110883_12.jpg?gif=1&w=480&h=480&c=c
1875,chair,413731,오구 낮은 등받이 좌식의자,"9,900원",https://ohou.se/productions/413731/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159497017885308818.jpg?gif=1&w=480&h=480&c=c
1876,chair,239024,고정식 크롬 쿠션의자 4colors,"18,900원",https://ohou.se/productions/239024/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1580792438_102648_12.jpg?gif=1&w=480&h=480&c=c
